ID_Estudiante,Numero_Documento,Fecha_Nacimiento,Sexo,Estrato,Municipio_Residencia,Tipo_Sangre,EPS,Semestre_Actual,Creditos_Aprobados
9981655,1099363221,1999-01-31,Masculino,2,Abejorral,O-,Sanitas,8,123
3276186,1018827513,2007-04-21,Femenino,1,Santuario,O-,Savia Salud,7,126
3420612,1016207548,1994-09-14,Masculino,5,Marinilla,O-,Salud Total,9,146
2543583,1030184253,1996-01-15,Femenino,1,Guarne,A+,Coosalud,1,16
8802476,1026249878,1998-03-22,Masculino,4,Santuario,A-,Sanitas,2,18
1017952,1057342202,2008-02-26,Masculino,3,La Ceja,A-,Savia Salud,3,36
4078125,1086146911,2004-02-01,Femenino,4,Marinilla,AB-,Sura,5,81
1204609,1013524073,2001-07-27,Masculino,3,La Ceja,O+,Savia Salud,8,122
4740632,1029551230,1996-05-31,Femenino,6,Santuario,AB+,Sura,1,12
3567292,1020104280,2005-05-16,Femenino,3,Santuario,B+,Salud Total,2,40
3325873,1029134924,1997-09-22,Masculino,2,La Ceja,B+,Sanitas,8,121
8888201,1055892557,1993-11-27,Masculino,6,El Carmen de Viboral,AB-,Sanitas,1,13
7989344,1074455853,1994-10-26,Masculino,4,Guarne,O+,Salud Total,5,75
7904867,1038911329,1994-10-06,Femenino,2,El Carmen de Viboral,B-,Savia Salud,2,39
6200390,1068696822,1994-07-16,Masculino,5,Rionegro,AB+,Salud Total,9,157
3372483,1092165374,1991-09-03,Masculino,6,Marinilla,O-,Savia Salud,4,67
7791623,1062332585,1992-07-22,Femenino,6,El Retiro,AB-,Nueva EPS,2,17
8116647,1090078370,2005-01-03,Masculino,5,Guarne,A+,Coosalud,4,61
1321265,1045084531,2007-02-19,Femenino,6,Abejorral,O+,Nueva EPS,1,8
2293839,1085354125,2007-11-13,Femenino,4,La Union,A-,Sanitas,5,68
1906624,1076157472,1993-01-04,Femenino,2,El Carmen de Viboral,O+,Nueva EPS,9,155
6874751,1063677796,1994-02-22,Masculino,4,Rionegro,B+,Nueva EPS,7,110
9103907,1075063324,1998-10-09,Femenino,4,Santuario,AB-,Sura,6,105
9797614,1097165975,1998-04-09,Femenino,5,Marinilla,AB-,Sanitas,6,109
3423049,1047145867,1999-10-07,No binario,4,Santuario,O-,Coosalud,4,62
3189541,1070330422,1992-11-04,Femenino,2,Rionegro,A+,Sura,8,137
7014782,1052360514,1994-07-06,Femenino,1,Guarne,B+,Savia Salud,1,16
3940145,1095026380,2002-12-05,Femenino,4,El Carmen de Viboral,B+,Sanitas,9,158
3937079,1028783137,2001-05-17,Masculino,5,El Retiro,B-,Sanitas,10,166
1628060,1064802694,1992-12-03,Femenino,1,La Ceja,AB-,Sura,6,101
7433228,1078548964,2003-11-19,Masculino,4,Rionegro,AB+,Coosalud,9,145
2298740,1043117516,2006-08-18,Femenino,1,El Carmen de Viboral,O-,Savia Salud,9,139
1353238,1087904594,1998-07-23,No binario,3,Marinilla,A+,Salud Total,5,73
8797969,1099519747,2007-03-11,Femenino,4,Rionegro,O+,Nueva EPS,8,128
3620177,1078697309,2005-01-28,Masculino,5,Rionegro,A+,Salud Total,8,142
5125769,1045699256,2001-10-11,Femenino,5,Marinilla,A+,Savia Salud,1,16
1252640,1099860048,1996-06-19,Masculino,5,Rionegro,A+,Salud Total,2,33
4077686,1020115904,1998-10-28,Femenino,2,Abejorral,O+,Savia Salud,9,154
2953900,1079840420,1998-11-01,Masculino,4,Abejorral,A-,Nueva EPS,3,44
2973210,1078238677,2005-02-12,Femenino,2,Guarne,B-,Coosalud,10,153
3922664,1054746397,1997-04-07,Femenino,6,El Carmen de Viboral,AB+,Savia Salud,6,100
9711113,1096470650,1992-09-10,Femenino,3,La Union,B+,Savia Salud,1,4
6205295,1036858269,1992-02-22,Femenino,2,El Retiro,A-,Coosalud,1,0
2221023,1059850340,1994-02-16,Femenino,1,El Retiro,B+,Savia Salud,3,53
8270276,1061068314,2004-09-18,Femenino,4,Abejorral,O-,Salud Total,7,111
2796985,1028699691,1992-06-06,Femenino,3,Rionegro,O-,Sura,3,53
4105857,1012796653,2004-03-06,Femenino,5,La Ceja,A+,Savia Salud,9,137
8623158,1054892658,1998-08-24,Masculino,5,Abejorral,AB-,Sura,4,73
6353344,1014506401,1991-09-07,Femenino,3,Abejorral,O-,Sura,1,0
5580523,1022273916,1994-01-05,Femenino,2,Rionegro,B-,Savia Salud,10,167
9980782,1070027365,1998-12-31,Femenino,4,Rionegro,O-,Sanitas,9,139
7616027,1088674389,2007-02-10,Masculino,6,El Retiro,O+,Coosalud,5,77
9410013,1044028760,1996-09-08,Masculino,4,El Carmen de Viboral,A-,Nueva EPS,10,164
3915837,1090238449,2002-06-03,Masculino,4,Abejorral,B+,Sura,10,164
7041049,1068445493,1996-09-17,Femenino,2,El Carmen de Viboral,B+,Coosalud,6,96
8806779,1077188335,1999-02-12,Femenino,2,La Ceja,A-,Sura,6,91
4488166,1061369431,2003-09-22,Femenino,6,La Ceja,B-,Sura,7,116
8524884,1045635438,1991-11-17,Masculino,1,Marinilla,O-,Nueva EPS,9,155
3658416,1096641407,1997-10-02,Femenino,5,Santuario,B+,Coosalud,6,95
9566778,1099461756,1996-10-30,Masculino,6,La Ceja,AB-,Coosalud,3,40
4799303,1076979574,2000-06-20,Femenino,3,Rionegro,AB+,Nueva EPS,5,92
3086370,1057570401,2001-11-21,Masculino,2,Santuario,AB+,Sura,6,102
2663610,1037389615,1993-02-26,Femenino,2,Abejorral,A+,Sanitas,7,121
9306425,1055998545,2008-04-16,Femenino,5,Marinilla,O+,Coosalud,10,166
8239894,1069523200,2003-04-16,Masculino,3,Santuario,O-,Salud Total,1,3
8843423,1041489639,2005-10-03,Masculino,4,Rionegro,B+,Salud Total,6,107
5883471,1040908823,1996-08-18,Femenino,2,El Retiro,A-,Savia Salud,4,74
9759722,1075973800,2009-01-29,Masculino,2,Rionegro,B-,Sanitas,5,81
7233986,1066591907,2000-09-09,Femenino,2,Rionegro,AB+,Nueva EPS,8,125
5206488,1042116406,2005-06-03,Masculino,6,Abejorral,AB+,Coosalud,6,100
8692091,1064159697,1994-11-11,Femenino,5,Guarne,O-,Nueva EPS,6,102
2152629,1088634980,2003-01-16,Masculino,3,Santuario,AB+,Nueva EPS,2,32
6282690,1051562834,1993-09-18,Masculino,2,Rionegro,O+,Nueva EPS,7,124
5427077,1074839095,2000-11-08,Masculino,3,Guarne,O-,Salud Total,5,81
7451726,1021839906,2007-08-21,Femenino,4,Abejorral,AB-,Nueva EPS,3,44
9240522,1061634306,2002-11-03,Masculino,3,Santuario,A-,Coosalud,5,76
3379374,1061824595,2002-06-05,Masculino,6,Marinilla,O-,Salud Total,1,10
3431958,1069219782,2000-10-03,Masculino,5,La Union,B-,Sanitas,10,162
1068668,1066623238,1993-10-01,Masculino,4,Rionegro,AB-,Sanitas,9,139
5397677,1054631453,2000-01-01,Femenino,1,La Ceja,AB+,Sura,10,170
8923167,1079871793,1996-06-09,Femenino,2,El Retiro,B+,Sanitas,1,8
6581911,1028472661,1993-11-24,Masculino,1,Marinilla,AB+,Sanitas,5,91
2633587,1038673018,1997-07-01,Masculino,1,Guarne,B+,Savia Salud,6,97
3264799,1065010582,1999-07-22,Masculino,2,Marinilla,A-,Nueva EPS,7,116
4992954,1050008136,1997-04-06,Femenino,6,La Ceja,A-,Sanitas,9,159
2687021,1098820905,2006-05-30,Masculino,6,El Carmen de Viboral,AB-,Salud Total,8,143
5327043,1079771127,1998-05-16,Masculino,5,Marinilla,O-,Savia Salud,10,160
9531326,1062683770,2006-05-23,Masculino,2,La Ceja,O-,Sanitas,5,76
3563223,1060507687,1997-11-27,Masculino,5,La Ceja,O+,Sanitas,9,145
5466710,1034849287,1995-04-23,Masculino,2,Guarne,O+,Savia Salud,7,125
1615817,1057279423,1994-03-22,Masculino,1,Guarne,O+,Nueva EPS,6,94
1070179,1072585196,1994-09-06,Masculino,6,Marinilla,AB+,Sura,9,138
6748024,1029227689,1992-06-10,Femenino,6,Santuario,B+,Savia Salud,7,112
9720605,1069811461,2001-01-10,Femenino,3,Guarne,AB+,Sura,1,3
1511956,1030010512,1991-07-06,Femenino,1,Abejorral,O+,Coosalud,4,54
1440272,1090570407,2005-06-08,Femenino,1,Marinilla,B+,Sura,2,38
7572151,1061559887,2000-07-01,Femenino,2,Marinilla,A+,Sanitas,4,66
2121828,1065594753,2004-12-05,Masculino,3,Rionegro,O+,Sanitas,8,121
5747351,1084116594,1997-10-17,Femenino,1,La Union,O-,Sura,5,83
6373634,1073786807,1991-09-25,Femenino,1,Guarne,B-,Savia Salud,5,90
7504235,1086437550,2005-10-18,Masculino,5,Guarne,B-,Sura,7,103
4719633,1032868042,1993-04-04,Femenino,2,El Carmen de Viboral,O-,Salud Total,8,128
7903347,1059589145,2006-02-17,Masculino,4,El Retiro,B+,Coosalud,5,73
6376730,1055470839,1997-12-15,Masculino,4,La Ceja,A-,Nueva EPS,9,145
5380179,1034617193,2004-02-11,Masculino,1,Marinilla,O-,Coosalud,9,144
2285457,1023698875,1994-07-05,Femenino,1,La Ceja,O-,Salud Total,1,9
6520921,1020119565,1992-04-19,Femenino,5,Guarne,B-,Sanitas,8,119
7005043,1060069195,1995-09-24,Femenino,2,Santuario,O+,Salud Total,7,112
4643107,1052514358,1998-12-04,Femenino,1,Rionegro,B-,Savia Salud,9,150
6291506,1035148141,2008-06-08,Masculino,1,Rionegro,B-,Nueva EPS,6,98
9781683,1038354455,1999-07-05,Femenino,4,La Union,B-,Sanitas,2,39
6479966,1066981782,2005-01-08,Femenino,5,Rionegro,A-,Savia Salud,5,82
6902686,1097123665,2003-08-11,Masculino,2,Guarne,A+,Sura,9,158
8075127,1060455097,2001-02-04,No binario,6,La Ceja,O+,Savia Salud,8,133
3168662,1070784100,2004-03-16,Femenino,5,Abejorral,B-,Coosalud,7,102
7828237,1078902648,2007-06-19,Masculino,1,Santuario,A+,Nueva EPS,7,126
9571605,1030664542,2001-09-24,Masculino,4,Abejorral,B+,Coosalud,3,41
3535757,1011550481,1998-05-29,Femenino,1,La Ceja,B+,Sura,5,86
4889003,1039243991,2003-08-06,Masculino,4,Abejorral,A-,Salud Total,1,22
3027326,1088267680,2006-08-04,Masculino,6,Santuario,AB-,Sanitas,5,90
3442833,1081302176,1991-10-29,Femenino,2,Guarne,A+,Nueva EPS,5,78
6517826,1093379506,2000-06-27,No binario,4,La Union,B-,Coosalud,9,152
3575671,1050547429,2004-03-03,Masculino,3,Guarne,O-,Nueva EPS,10,166
2693744,1025297835,2005-04-04,Masculino,4,El Carmen de Viboral,A-,Savia Salud,8,141
6718497,1082926934,2001-06-11,Masculino,5,La Ceja,AB-,Coosalud,5,86
6267895,1066114311,2006-01-23,Masculino,1,La Ceja,AB+,Salud Total,9,145
5203848,1083666318,2001-04-22,Femenino,3,Santuario,O-,Nueva EPS,2,27
2652952,1019911654,1999-04-21,Masculino,4,Guarne,AB+,Savia Salud,10,159
5816584,1081723355,2004-06-22,Femenino,3,Marinilla,B+,Sura,1,16
1054740,1026126178,2001-11-24,Femenino,4,La Union,AB+,Savia Salud,5,81
4929688,1075610167,2006-07-22,Masculino,2,El Carmen de Viboral,O-,Savia Salud,4,63
4459270,1058918016,2006-12-21,Femenino,6,Rionegro,O-,Sura,8,132
3244973,1050211444,2002-01-22,Femenino,2,Santuario,A-,Nueva EPS,5,71
2646494,1017252522,1995-06-13,Femenino,1,Guarne,B-,Sura,9,136
2111155,1074853479,2009-02-19,Femenino,2,El Retiro,B+,Nueva EPS,1,6
6998237,1085613080,2008-06-12,Masculino,1,Rionegro,O+,Coosalud,2,31
8330687,1055946895,2000-10-21,Masculino,5,El Carmen de Viboral,A-,Salud Total,4,62
9691194,1010463928,1993-11-05,Masculino,4,La Ceja,A-,Nueva EPS,1,12
6980989,1013725464,2001-11-19,Masculino,2,La Ceja,B-,Salud Total,1,19
3872842,1066146834,1997-04-09,Femenino,5,Marinilla,O+,Sanitas,3,57
7552637,1014556189,1997-07-13,Masculino,4,Marinilla,AB+,Nueva EPS,7,105
1874131,1019666847,1999-03-27,Femenino,4,Guarne,A+,Sura,9,140
6065243,1059393834,2005-07-09,Masculino,1,Abejorral,O-,Coosalud,5,89
7492575,1048787771,2002-06-26,Femenino,4,El Retiro,AB+,Sanitas,9,154
9287925,1055834397,2004-02-27,Masculino,6,La Union,O+,Coosalud,6,85
7509049,1046784403,2003-07-31,Masculino,2,El Carmen de Viboral,O-,Coosalud,3,40
9432219,1049628138,2004-04-07,Masculino,4,Abejorral,AB+,Coosalud,3,52
8572595,1039182553,2003-09-23,Femenino,4,Guarne,AB+,Nueva EPS,9,143
6807052,1028040769,1996-08-07,Femenino,2,Guarne,A+,Coosalud,2,26
8132300,1023792959,2001-05-25,No binario,4,El Carmen de Viboral,AB+,Coosalud,9,155
4442765,1087120158,1998-01-15,Masculino,4,Rionegro,B-,Sanitas,8,129
8273778,1021286925,1998-05-18,Masculino,6,Guarne,B+,Coosalud,9,142
3237803,1019395178,1991-11-15,Masculino,6,Rionegro,B-,Nueva EPS,3,38
2806539,1059856110,2005-12-17,No binario,3,El Carmen de Viboral,A-,Savia Salud,9,150
7418444,1083519050,2000-01-08,Femenino,4,Guarne,AB-,Sura,1,1
8892264,1075019816,1998-04-19,Masculino,2,El Carmen de Viboral,A-,Savia Salud,1,9
7481045,1080883984,1999-06-15,Masculino,6,El Carmen de Viboral,AB-,Salud Total,2,20
7930159,1020489173,2003-02-22,Masculino,2,La Ceja,A+,Salud Total,8,137
9677924,1098146504,1998-03-15,Masculino,5,El Retiro,AB+,Coosalud,2,32
6547520,1091562449,1999-04-29,Masculino,4,El Retiro,O+,Coosalud,1,4
1076225,1057035393,1991-12-05,Femenino,6,El Carmen de Viboral,AB-,Salud Total,4,54
9793698,1090599517,1998-09-26,Masculino,4,El Carmen de Viboral,O+,Nueva EPS,9,152
3920300,1064451384,1995-09-10,Femenino,2,Santuario,AB-,Sura,5,74
4390863,1073044483,2006-06-29,Masculino,2,Marinilla,AB-,Sura,5,86
3427635,1038280120,2006-03-06,Femenino,4,Guarne,B-,Coosalud,6,87
1996911,1093763600,2007-10-07,Femenino,4,Rionegro,A-,Sanitas,10,154
4099690,1089364500,2001-03-11,Masculino,1,Rionegro,AB+,Sanitas,2,37
5738197,1061867175,1994-11-11,Masculino,4,Marinilla,B+,Savia Salud,9,147
5920159,1081701656,1992-09-17,Masculino,2,La Union,B+,Coosalud,7,109
2392387,1053031348,1993-09-04,Femenino,4,La Ceja,B-,Coosalud,2,19
5685808,1075763725,1991-05-22,Femenino,4,Guarne,O+,Nueva EPS,8,128
9423092,1095662910,2007-05-09,Femenino,6,El Carmen de Viboral,O-,Coosalud,8,126
9916571,1029166604,1996-12-22,Masculino,4,Abejorral,A+,Salud Total,1,21
9418693,1065168080,1999-10-29,Masculino,5,La Ceja,O-,Nueva EPS,10,170
2536429,1035347250,1991-11-30,Femenino,3,La Ceja,B+,Salud Total,1,6
7278044,1056302296,1995-03-29,Masculino,2,El Retiro,AB+,Savia Salud,8,138
4587650,1013019933,2008-06-29,Femenino,4,Abejorral,O+,Salud Total,3,55
9099086,1096319536,1996-08-24,Femenino,2,Guarne,B-,Coosalud,2,32
9247143,1029285586,1992-05-26,Masculino,5,El Retiro,AB+,Coosalud,1,8
5695027,1085602155,2004-12-17,Masculino,4,Rionegro,B-,Coosalud,6,96
4936451,1079496109,2006-06-11,Femenino,5,Abejorral,AB-,Coosalud,5,82
9337851,1036770521,2009-01-26,Femenino,1,Rionegro,AB+,Salud Total,8,123
2112836,1012426486,2003-01-26,Femenino,3,La Union,B-,Sanitas,10,162
9250848,1035480648,1995-03-16,Femenino,2,El Retiro,B-,Nueva EPS,5,84
2847361,1016709651,2008-05-12,Masculino,2,Santuario,B-,Sura,7,108
8979989,1017612009,2009-01-08,Femenino,6,El Retiro,B-,Sanitas,2,36
3056734,1016806994,1994-02-14,Femenino,1,Guarne,O-,Sura,5,75
3651465,1094585099,2004-09-04,Masculino,4,La Union,B-,Savia Salud,10,170
5190264,1014026742,1998-06-29,No binario,1,La Union,O+,Salud Total,10,156
2944711,1071763286,2007-03-08,Femenino,6,La Union,O-,Coosalud,9,157
7531265,1041497958,1994-11-18,Femenino,4,Guarne,A-,Savia Salud,1,18
6881012,1050041105,2001-10-26,Femenino,5,El Carmen de Viboral,B-,Sura,8,134
9285600,1080447421,1995-12-31,Masculino,4,Guarne,AB+,Sanitas,1,15
6743223,1014504232,2008-05-06,Femenino,2,El Retiro,O+,Savia Salud,2,36
5955182,1014518517,2000-03-10,Femenino,4,El Carmen de Viboral,B+,Savia Salud,3,36
1723926,1084344347,2000-04-26,Femenino,4,La Union,B+,Sura,8,130
7784565,1098702311,1998-08-30,Masculino,5,La Ceja,O+,Savia Salud,9,157
1582681,1015460914,1997-02-21,Masculino,6,Santuario,B+,Sanitas,2,17
1242199,1077448046,1991-04-07,Masculino,1,Abejorral,A-,Savia Salud,7,123
7543027,1025251507,2003-08-14,Femenino,6,La Union,B+,Coosalud,6,94
7585896,1036675931,2003-10-24,Femenino,2,La Union,A+,Salud Total,10,170
5107361,1099808802,1991-07-16,Masculino,5,Rionegro,O+,Savia Salud,3,56
2370423,1044236516,2001-04-12,Femenino,5,La Ceja,AB+,Savia Salud,8,130
9703159,1088363833,2007-09-02,Femenino,3,Rionegro,B-,Salud Total,2,26
8092850,1061516456,1992-08-24,Femenino,6,El Carmen de Viboral,B+,Coosalud,8,141
1231055,1024093263,2006-04-12,Masculino,6,Guarne,O+,Savia Salud,8,121
5903782,1041384542,1992-12-29,Femenino,4,Abejorral,A-,Coosalud,8,140
9226162,1060494368,2008-06-13,Femenino,3,Santuario,AB+,Sura,1,9
8795361,1043926463,1996-02-19,Femenino,4,Rionegro,AB-,Sanitas,2,27
9842900,1097084102,1996-09-13,Masculino,2,El Retiro,A+,Sura,3,51
3952764,1039803545,1996-09-10,Masculino,4,Marinilla,B+,Nueva EPS,9,136
8950360,1066837372,2004-07-16,Femenino,5,La Union,B-,Nueva EPS,10,160
7742885,1053513940,2000-11-17,Femenino,2,Guarne,AB+,Sanitas,5,80
3904280,1069463824,2004-06-10,Masculino,3,La Ceja,A-,Nueva EPS,10,160
4495517,1071228165,2000-10-01,Masculino,5,La Ceja,B-,Sura,5,89
9890633,1048277093,1998-04-26,Femenino,6,Santuario,O-,Savia Salud,9,153
4124370,1086459041,2006-11-07,Femenino,4,Rionegro,O+,Nueva EPS,9,140
3509696,1032079282,2006-05-06,Masculino,4,Abejorral,A-,Savia Salud,3,50
3034470,1055922913,1991-10-23,Femenino,1,Santuario,A+,Sanitas,9,140
4825416,1049946088,2006-08-28,Masculino,2,La Union,AB-,Nueva EPS,4,55
2877564,1046054476,2004-04-15,Masculino,2,Abejorral,AB+,Sanitas,2,27
3259023,1020243441,1995-12-28,Masculino,6,Guarne,AB+,Savia Salud,9,137
7704820,1030926090,1994-06-04,Femenino,1,El Retiro,O+,Coosalud,8,138
1400217,1042439505,1991-11-11,Femenino,3,Guarne,AB+,Nueva EPS,9,146
5837886,1072848654,2004-07-06,Masculino,1,Guarne,AB-,Nueva EPS,6,107
3612662,1039598548,1999-06-25,Masculino,6,La Ceja,A-,Nueva EPS,1,24
7785555,1017400418,1994-07-21,Masculino,3,Abejorral,A-,Sura,3,52
4772531,1038357976,2003-10-05,Femenino,3,El Carmen de Viboral,O-,Nueva EPS,3,42
6375349,1034377028,2002-11-08,Femenino,1,Marinilla,B-,Coosalud,5,90
1179768,1046625142,2000-04-12,Femenino,5,Marinilla,A+,Coosalud,3,43
1565203,1025569939,2001-12-02,Masculino,4,Santuario,O-,Sanitas,7,108
2306444,1099232003,1997-11-28,Femenino,6,Santuario,A+,Sanitas,9,148
1908814,1084270178,2002-11-13,Masculino,2,Santuario,B-,Savia Salud,3,34
6629103,1015152503,2006-07-24,Masculino,1,El Retiro,AB+,Coosalud,2,23
1903331,1039212200,1991-07-17,Masculino,4,Rionegro,B-,Coosalud,3,35
6988846,1046439061,1997-07-12,Femenino,5,El Carmen de Viboral,O-,Savia Salud,4,73
5928892,1039942434,2003-08-29,Femenino,4,La Union,B+,Nueva EPS,1,4
2070466,1049037366,2004-09-27,Masculino,6,La Ceja,B-,Sura,3,47
3596304,1075219360,1992-08-15,Femenino,4,El Carmen de Viboral,O-,Sura,3,43
8980798,1044758067,2006-04-05,Femenino,3,El Retiro,AB+,Salud Total,2,24
3997515,1015379521,1993-02-08,Masculino,3,La Union,B-,Coosalud,1,10
9827970,1092358371,2009-02-04,Masculino,2,Rionegro,O+,Salud Total,6,89
4805928,1035211307,2008-03-22,Femenino,6,El Carmen de Viboral,AB-,Sanitas,5,82
1621940,1019752880,1994-10-06,Femenino,6,Santuario,O+,Sura,1,14
2378243,1054001270,1993-02-27,Femenino,5,La Ceja,A+,Sura,9,157
4445648,1039809026,2000-12-29,Femenino,1,Guarne,B+,Nueva EPS,3,39
1039075,1048349900,2007-05-18,Masculino,3,La Ceja,B-,Sanitas,5,78
6691857,1037702902,2006-02-03,Masculino,4,La Ceja,O+,Sanitas,4,71
8793184,1069188768,2007-12-26,Femenino,3,La Ceja,AB-,Sanitas,7,111
9692780,1093276837,2007-09-03,No binario,6,Abejorral,A+,Sanitas,5,91
2828594,1094594536,2006-12-08,Masculino,5,Santuario,O+,Salud Total,6,93
7901702,1010753351,2008-06-12,Masculino,3,Marinilla,O+,Salud Total,5,77
7669445,1025543589,1991-09-28,Masculino,4,Rionegro,B-,Salud Total,8,130
8194990,1018221034,2000-07-18,Femenino,1,Santuario,B+,Nueva EPS,5,81
4477684,1051700345,2005-10-22,Femenino,6,La Union,B+,Coosalud,7,115
9114449,1041640770,1992-06-19,Femenino,6,El Carmen de Viboral,A-,Savia Salud,5,87
7641575,1038837029,2008-01-02,Masculino,1,Marinilla,AB-,Coosalud,3,49
1053712,1069076748,1999-11-15,Femenino,3,Rionegro,A-,Sura,8,134
1439421,1067437967,1995-09-04,Masculino,4,La Union,AB+,Coosalud,8,125
9842577,1025595730,2004-07-26,Masculino,6,El Retiro,B+,Sanitas,3,49
4305426,1079197230,2007-08-13,Femenino,3,Marinilla,B-,Nueva EPS,1,4
5605713,1065058819,1997-06-24,Femenino,4,Marinilla,O+,Coosalud,10,159
4494877,1050880022,2002-12-14,Masculino,5,El Retiro,AB-,Salud Total,10,168
8124355,1044272545,1995-11-20,Femenino,5,La Ceja,A-,Nueva EPS,7,105
4126093,1030821373,2007-12-12,No binario,3,Abejorral,O+,Nueva EPS,4,69
7369520,1052034232,2000-11-19,Femenino,5,El Retiro,AB+,Savia Salud,10,165
3383365,1058480483,2000-04-22,Masculino,3,Marinilla,AB-,Sanitas,4,58
6721659,1015350273,2004-10-11,Masculino,5,El Retiro,B-,Nueva EPS,9,140
8738719,1086265367,2004-10-19,Femenino,4,El Carmen de Viboral,A-,Coosalud,7,110
3138619,1047145647,1994-04-13,Femenino,2,Rionegro,O-,Sura,3,55
7350485,1022481302,1992-03-09,Femenino,4,Guarne,B+,Salud Total,2,33
4324324,1065578041,1999-08-01,Femenino,5,La Ceja,A-,Sanitas,10,165
3638651,1075408747,2002-04-01,Masculino,2,Abejorral,AB-,Coosalud,5,80
6098610,1075971894,1992-03-01,Femenino,3,El Retiro,O+,Salud Total,1,20
6301395,1015103813,2008-10-15,Masculino,2,Guarne,A-,Sura,2,35
5643470,1051486082,2009-01-17,Masculino,3,El Carmen de Viboral,B+,Salud Total,4,67
2289980,1032113153,2008-01-27,Femenino,3,Abejorral,AB-,Salud Total,2,21
9404719,1065874411,1995-11-11,Masculino,1,La Ceja,A-,Savia Salud,1,16
7511524,1066646305,2005-01-22,Masculino,4,Guarne,A-,Coosalud,2,17
7910307,1061333913,1997-03-05,Femenino,5,La Union,AB+,Savia Salud,1,10
6743963,1060153419,2000-05-17,Femenino,6,Santuario,B-,Salud Total,3,41
8702373,1074788120,2009-01-17,Femenino,6,El Retiro,AB+,Salud Total,7,110
8623272,1028612918,1993-02-20,Masculino,4,Rionegro,AB+,Sanitas,1,0
8823882,1076943351,2001-03-10,Femenino,4,La Ceja,A-,Salud Total,9,154
2514495,1095191010,1999-07-12,Femenino,4,Rionegro,O-,Savia Salud,10,163
8613744,1059871578,1996-05-23,Femenino,1,La Ceja,B-,Nueva EPS,2,37
9369999,1086026090,1993-12-16,Masculino,4,La Union,AB-,Savia Salud,6,88
7789770,1085514039,1999-04-13,No binario,1,Abejorral,AB+,Savia Salud,1,17
2274588,1074690334,2000-12-06,Femenino,4,El Retiro,B-,Savia Salud,8,129
3968071,1080609828,2005-12-05,Masculino,1,Abejorral,A-,Salud Total,10,155
2879718,1096997939,1995-03-12,Masculino,5,Marinilla,O+,Sura,9,152
2286606,1044747993,1997-07-21,Femenino,2,Abejorral,O-,Coosalud,7,111
5355766,1082663131,1994-10-21,Masculino,3,Rionegro,O-,Sanitas,5,88
1924645,1057827258,1994-01-20,No binario,5,Marinilla,A-,Sura,9,156
8842234,1090106047,1993-06-24,Masculino,2,Abejorral,B-,Coosalud,8,134
8686164,1059983654,2003-08-15,Masculino,6,Santuario,AB-,Coosalud,8,143
5684988,1093440833,1999-10-29,Masculino,6,Rionegro,AB-,Coosalud,7,126
2730579,1074918619,1994-09-26,Masculino,6,El Retiro,A+,Coosalud,10,160
9681746,1031233709,2002-03-25,Masculino,6,Rionegro,A-,Coosalud,2,28
2314246,1021895796,1998-06-15,Femenino,6,Guarne,AB-,Nueva EPS,3,46
2787738,1074242777,1994-10-11,Masculino,2,La Ceja,A-,Salud Total,6,90
9667451,1012326840,1997-02-19,Femenino,2,El Carmen de Viboral,A-,Sura,9,137
2468539,1078991872,2003-01-19,Masculino,6,Santuario,O+,Coosalud,1,20
8430261,1073811800,2008-03-20,Masculino,4,Abejorral,B-,Sanitas,7,107
9615821,1063906835,2004-07-16,Femenino,2,El Retiro,A+,Sura,2,36
7073154,1057074284,2000-02-01,Femenino,4,El Carmen de Viboral,A-,Salud Total,5,92
8486475,1054609845,2007-04-29,Femenino,1,Rionegro,AB-,Coosalud,5,79
5787629,1078229471,1999-07-03,Femenino,2,Rionegro,O+,Coosalud,4,55
5388888,1043039119,2006-12-01,Masculino,4,Guarne,O-,Salud Total,1,19
5825160,1070584380,2001-02-23,Masculino,2,Santuario,O-,Sanitas,2,37
8620704,1030346381,2000-11-20,Masculino,3,El Retiro,O-,Coosalud,6,86
3028889,1043668745,1993-01-14,Masculino,5,Santuario,AB+,Sura,3,51
9480679,1034973479,2003-07-12,No binario,6,Abejorral,AB+,Coosalud,4,74
8652241,1014079136,1993-07-07,Femenino,1,Santuario,A-,Sura,10,160
9484608,1049748361,2002-02-28,Masculino,2,Guarne,B+,Sura,6,98
5422156,1027437759,1997-01-08,Femenino,4,El Carmen de Viboral,A+,Sanitas,2,40
1086397,1068628889,2002-04-08,Femenino,6,Santuario,A-,Sanitas,2,32
9450401,1061270260,1992-10-10,Masculino,1,La Union,B+,Sanitas,2,32
